Customer ID,Gender,Age,Married,Number of Dependents,City,Zip Code,Latitude,Longitude,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Customer Status,Churn Category,Churn Reason,Population,Churn_Binary,City_Target_Encoded,PaymentMethod_Freq_Encoded,Monthly_To_Tenure_Ratio,Revenue_Per_Capita_Index,Tenure_Years,Tenure_Cohort,Tenure in Months_Scaled,Monthly Charge_Scaled,City_Target_Encoded_Scaled,Monthly_To_Tenure_Ratio_Scaled
0103-CSITQ,Female,20,Yes,0,Modesto,95357,37.670526,-120.877572,10,57,Offer B,Yes,8.01,Yes,Yes,Fiber Optic,73.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,109.4,6252.7,0.0,0,456.57,6709.27,Stayed,,,13343.0,0,0.4444444444444444,0.5556839520439116,1.8862068965517242,0.50279301558753,4.75,4+ Yrs,1.0012216936385878,1.4817083916119054,0.9092238153283254,-0.44580445996372997
0104-PPXDV,Male,61,Yes,0,San Diego,92113,32.697098,-117.116587,10,58,,Yes,18.37,No,Yes,DSL,18.0,No,No,Yes,No,No,No,No,Yes,One Year,No,Credit Card,50.3,2878.55,10.23,0,1065.46,3933.78,Stayed,,,47431.0,0,0.6474820143884892,0.38971544128268093,0.8525423728813559,0.0829351492663181,4.833333333333333,4+ Yrs,1.0419750774868262,-0.48138532449668087,1.9416520580648708,-0.5665208118837324
0106-GHRQR,Male,24,No,0,Rancho Palos Verdes,90275,33.753146,-118.367459,0,16,,Yes,25.71,Yes,Yes,DSL,48.0,No,Yes,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,71.4,1212.1,0.0,0,411.36,1623.46,Stayed,,,41263.0,0,0.0,0.5556839520439116,4.2,0.03934325319891431,1.3333333333333333,1-2 Yrs,-0.6696670441391894,0.21948231357254386,-1.3507372199532464,-0.17558848935641494
0106-UGRDO,Female,55,Yes,0,Kenwood,95452,38.419525,-122.521585,3,69,Offer A,Yes,38.52,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,116.0,8182.85,0.0,0,2657.88,10840.73,Stayed,,,1653.0,0,0.0,0.5556839520439116,1.6571428571428573,6.5542503022974605,5.75,4+ Yrs,1.4902622998174493,1.7009371314818995,-1.3507372199532464,-0.4725556684654122
0107-WESLM,Male,32,No,0,West Point,95255,38.41935,-120.469545,0,1,Offer E,Yes,31.77,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.85,19.85,0.0,0,31.77,51.62,Churned,Attitude,Attitude of support person,2198.0,1,0.25,0.5556839520439116,9.925,0.02347430650295589,0.08333333333333333,0-1 Yr,-1.2809678018627664,-1.4928270107150639,-0.07950913760736215,0.4930047523735326
0107-YHINA,Male,59,No,0,Los Angeles,90062,34.003553,-118.308933,0,1,,Yes,40.71,Yes,Yes,Fiber Optic,25.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.75,99.75,0.0,0,40.71,140.46,Churned,Competitor,Competitor had better devices,29299.0,1,0.2682926829268293,0.5556839520439116,49.875,0.0047938566552901025,0.08333333333333333,0-1 Yr,-1.2809678018627664,1.161169400741383,0.013507551344775798,5.158559338768537
0111-KLBQG,Male,71,Yes,1,Morongo Valley,92256,34.097863,-116.594561,9,32,Offer C,Yes,31.86,No,Yes,Fiber Optic,23.0,No,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Mailed Check,93.95,2861.45,0.0,0,1019.52,3880.97,Stayed,,,3499.0,0,0.0,0.054600606673407485,2.846969696969697,1.1088485714285714,2.6666666666666665,2-4 Yrs,-0.01761290256737396,0.9685138414616912,-1.3507372199532464,-0.3336019245462636
0112-QAWRZ,Male,49,Yes,2,Palo Verde,92266,33.3249,-114.758334,8,16,Offer D,Yes,48.71,Yes,Yes,Fiber Optic,12.0,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,1442.2,0.0,0,779.36,2221.56,Stayed,,,291.0,0,0.0,0.5556839520439116,5.341176470588235,7.608082191780822,1.3333333333333333,1-2 Yrs,-0.6696670441391894,0.8638819428873755,-1.3507372199532464,-0.042316371302872934
0112-QWPNC,Male,61,Yes,0,Valyermo,93563,34.39583,-117.734568,1,49,Offer B,Yes,39.55,Yes,Yes,Cable,10.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,84.35,4059.35,0.0,0,1937.95,5997.3,Churned,Competitor,Competitor offered higher download speeds,413.0,1,0.25,0.5556839520439116,1.6869999999999998,14.486231884057972,4.083333333333333,4+ Yrs,0.67519462285268,0.6496356743780627,-0.07950913760736215,-0.4690688066432898
0114-IGABW,Female,40,Yes,0,Cambria,93428,35.591387,-121.032256,2,71,Offer A,No,0.0,,Yes,Cable,29.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,58.25,4145.9,0.0,0,0.0,4145.9,Stayed,,,6526.0,0,0.0,0.5556839520439116,0.8090277777777778,0.6351922782288953,5.916666666666667,4+ Yrs,1.5717690675139262,-0.2173143423805512,-1.3507372199532464,-0.5716026571593423
0114-PEGZZ,Female,39,No,0,Round Mountain,96084,40.923558,-122.059933,0,33,,Yes,49.69,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,107.55,3645.5,0.0,0,1639.77,5285.27,Stayed,,,459.0,0,0.25,0.5556839520439116,3.163235294117647,11.48971739130435,2.75,2-4 Yrs,0.023140481280864506,1.420257911496831,-0.07950913760736215,-0.2966668955777386
0114-RSRRW,Female,21,Yes,0,Klamath,95548,41.572813,-124.035011,9,10,Offer D,Yes,49.6,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.95,187.75,0.0,0,496.0,683.75,Stayed,,,1215.0,0,0.25,0.5556839520439116,1.8136363636363635,0.5622944078947368,0.8333333333333334,0-1 Yr,-0.9141873472286203,-1.489505363141276,-0.07950913760736215,-0.4542795984538524
0115-TFERT,Male,24,Yes,0,Fresno,93650,36.841655,-119.797113,1,21,,Yes,36.26,Yes,Yes,Fiber Optic,59.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,111.2,2317.1,0.0,120,761.46,3198.56,Churned,Attitude,Attitude of service provider,3258.0,1,0.2,0.5556839520439116,5.054545454545455,0.9814544338754219,1.75,1-2 Yrs,-0.4659001248979971,1.5414980479400855,-0.33375475407653893,-0.07579053028914211
0117-LFRMW,Male,52,Yes,1,Angwin,94508,38.542448,-122.419923,1,37,,No,0.0,,Yes,DSL,23.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,40.2,1448.8,0.0,0,0.0,1448.8,Churned,Competitor,Competitor offered more data,3641.0,1,0.25,0.5556839520439116,1.0578947368421054,0.39780340472267983,3.0833333333333335,2-4 Yrs,0.18615401667381837,-0.8168717294492478,-0.07950913760736215,-0.5425387677409506
0118-JPNOY,Female,71,No,0,Le Grand,95333,37.249377,-120.249581,0,26,,Yes,33.74,No,Yes,Fiber Optic,7.0,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,85.8,2193.65,0.0,0,877.24,3070.89,Stayed,,,3256.0,0,0.0,0.38971544128268093,3.1777777777777776,0.942858458704329,2.1666666666666665,2-4 Yrs,-0.26213320565680476,0.6977995641979858,-1.3507372199532464,-0.294968553867148
0121-SNYRK,Male,45,No,0,Redway,95560,40.142256,-123.852927,0,50,Offer B,No,0.0,,Yes,DSL,7.0,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,35.4,1748.9,0.0,0,0.0,1748.9,Stayed,,,1851.0,0,0.25,0.38971544128268093,0.6941176470588235,0.9443304535637149,4.166666666666667,4+ Yrs,0.7159480067009184,-0.976310812991062,-0.07950913760736215,-0.5850224190466782
0122-OAHPZ,Female,29,No,0,San Diego,92122,32.85723,-117.209774,0,7,,Yes,28.62,Yes,Yes,Fiber Optic,26.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,73.85,511.25,13.03,0,200.34,698.56,Churned,Competitor,Competitor made better offer,34902.0,1,0.6474820143884892,0.5556839520439116,9.23125,0.020014325416153337,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.3008626791303444,1.9416520580648708,0.41198526565734883
0123-CRBRT,Female,62,Yes,0,Monterey Park,91755,34.049172,-118.115022,1,61,Offer B,Yes,47.19,Yes,Yes,DSL,28.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,88.1,5526.75,0.0,0,2878.59,8405.34,Stayed,,,26933.0,0,0.1,0.054600606673407485,1.4209677419354838,0.3120717308977501,5.083333333333333,4+ Yrs,1.1642352290315416,0.774197458395105,-0.8422459870148926,-0.5001373428571051
0125-LZQXK,Male,42,No,0,Big Oak Flat,95305,37.818589,-120.256995,0,15,Offer D,Yes,45.92,No,Yes,Fiber Optic,12.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.35,1553.95,0.0,0,688.8,2242.75,Churned,Attitude,Attitude of service provider,167.0,1,0.5,0.5556839520439116,6.334375,13.349702380952381,1.25,1-2 Yrs,-0.7104204279874279,1.2143157619219875,1.1917189447385221,0.07367416572085254
0128-MKWSG,Female,51,No,2,Stevenson Ranch,91381,34.364153,-118.615583,0,26,,No,0.0,,Yes,DSL,19.0,Yes,No,No,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,45.8,1147.0,0.0,0,0.0,1147.0,Stayed,,,9937.0,0,0.4,0.38971544128268093,1.6962962962962962,0.11541557657476353,2.1666666666666665,2-4 Yrs,-0.26213320565680476,-0.6308594653171316,0.6832277118001685,-0.4679831401145871
0129-KPTWJ,Male,39,Yes,0,North Highlands,95660,38.671295,-121.388251,9,72,,Yes,33.22,No,Yes,Fiber Optic,23.0,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.65,6747.35,0.0,0,2391.84,9139.19,Stayed,,,32202.0,0,0.0,0.5556839520439116,1.2965753424657536,0.28379933546563985,6.0,4+ Yrs,1.6125224513621648,0.9917653744782059,-1.3507372199532464,-0.5146644900375477
0129-QMPDR,Male,64,Yes,0,La Puente,91746,34.038983,-117.991372,1,44,,Yes,27.4,No,No,,0.0,,,,,,,,,One Year,Yes,Bank Withdrawal,20.5,865.05,0.0,0,1205.6,2070.65,Stayed,,,30802.0,0,0.6666666666666666,0.5556839520439116,0.45555555555555555,0.06722234847255137,3.6666666666666665,2-4 Yrs,0.47142770361148767,-1.4712363014854433,2.039204332969111,-0.6128828560968173
0130-SXOUN,Male,55,No,0,Glenhaven,95443,39.045246,-122.743181,0,66,Offer A,Yes,48.78,Yes,Yes,Fiber Optic,8.0,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,No,Credit Card,89.4,5976.9,36.02,40,3219.48,9200.36,Stayed,,,175.0,0,0.0,0.38971544128268093,1.3343283582089553,52.27477272727273,5.5,4+ Yrs,1.368002148272734,0.8173788768543467,-1.3507372199532464,-0.5102555099186256
0133-BMFZO,Female,40,No,0,Alhambra,91803,34.074736,-118.145959,0,2,,Yes,36.81,No,Yes,Fiber Optic,16.0,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.25,181.65,0.0,0,73.62,255.27,Churned,Competitor,Competitor offered higher download speeds,30635.0,1,0.3333333333333333,0.5556839520439116,28.75,0.008332354093223658,0.16666666666666666,0-1 Yr,-1.240214418014528,0.712746978280031,0.34423355650793247,2.6914794729964604
0134-XWXCE,Female,76,No,0,Santa Monica,90403,34.031529,-118.491156,0,44,,Yes,7.72,No,Yes,DSL,17.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,74.85,3268.05,17.91,0,339.68,3589.82,Stayed,,,23559.0,0,0.2,0.5556839520439116,1.663333333333333,0.15236926994906622,3.6666666666666665,2-4 Yrs,0.47142770361148767,0.33407915486822237,-0.33375475407653893,-0.4718327146585926
0135-NMXAP,Female,57,No,0,Lodi,95240,38.123544,-121.159078,0,12,Offer D,Yes,14.38,Yes,Yes,Fiber Optic,6.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.75,1052.4,0.0,0,172.56,1224.96,Churned,Attitude,Attitude of support person,45755.0,1,0.375,0.5556839520439116,6.903846153846154,0.026771570941515867,1.0,0-1 Yr,-0.8326805795321434,0.8290046433626038,0.55610490356558,0.14017976656306985
0136-IFMYD,Male,71,Yes,0,Los Angeles,90001,33.973616,-118.24902,1,69,,Yes,18.41,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,109.95,7634.25,0.0,0,1270.29,8904.54,Stayed,,,54492.0,0,0.2682926829268293,0.5556839520439116,1.5707142857142857,0.16340704310645407,5.75,4+ Yrs,1.4902622998174493,1.4999774532677381,0.013507551344775798,-0.4826492158452405
0137-OCGAB,Female,25,No,0,Fairfield,94533,38.287136,-122.02711,0,1,Offer E,Yes,1.23,Yes,Yes,Fiber Optic,69.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.2,80.2,0.0,0,1.23,81.43,Churned,Price,Lack of affordable download/upload speed,77683.0,1,0.5,0.054600606673407485,40.1,0.0010482209978888832,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.5117873000658696,1.1917189447385221,4.016987471884653
0137-UDEUO,Female,24,No,0,Stockton,95204,37.974498,-121.319568,0,3,Offer E,Yes,25.75,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.85,63.75,0.0,0,77.25,141.0,Churned,Price,Long distance charges,30476.0,1,0.2727272727272727,0.38971544128268093,4.9625,0.0046264396101978545,0.25,0-1 Yr,-1.1994610341662895,-1.4928270107150639,0.036057051696809034,-0.08654004449718611
0139-IVFJG,Female,19,Yes,0,Temecula,92592,33.507255,-117.029473,10,2,,Yes,4.65,No,Yes,Fiber Optic,53.0,Yes,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.35,190.5,0.0,0,9.3,199.8,Joined,,,46171.0,0,0.5789473684210527,0.5556839520439116,30.116666666666664,0.004327297929481071,0.16666666666666666,0-1 Yr,-1.240214418014528,0.8489345288053304,1.5931593917951172,2.8510854288097227
0141-YEAYS,Female,77,No,0,Fallbrook,92028,33.362575,-117.299644,0,27,,Yes,2.97,Yes,Yes,Fiber Optic,4.0,No,Yes,Yes,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,86.45,2401.05,0.0,0,80.19,2481.24,Stayed,,,42239.0,0,0.6190476190476191,0.5556839520439116,3.0875,0.058741477272727265,2.25,2-4 Yrs,-0.2213798218085663,0.7193902734276066,1.7970656506175147,-0.30551163021660127
0142-GVYSN,Male,57,No,0,Randsburg,93554,35.405722,-117.773354,0,26,Offer C,Yes,13.34,No,No,,0.0,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,20.3,511.25,0.0,0,346.84,858.09,Stayed,,,117.0,0,0.25,0.5556839520439116,0.7518518518518519,7.271949152542373,2.1666666666666665,2-4 Yrs,-0.26213320565680476,-1.477879596633019,-0.07950913760736215,-0.5782799388473295
0147-ESWWR,Female,73,Yes,0,Atascadero,93422,35.453912,-120.69461,9,39,,Yes,20.15,Yes,Yes,Fiber Optic,21.0,No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,3949.15,0.0,0,785.85,4735.0,Stayed,,,29539.0,0,0.0,0.5556839520439116,2.53125,0.1602911306702776,3.25,2-4 Yrs,0.26766078437029533,1.2109941143482001,-1.3507372199532464,-0.3704732006466944
0148-DCDOS,Male,41,No,0,Planada,95365,37.329725,-120.306399,0,25,,Yes,34.88,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.7,2362.1,0.0,0,872.0,3234.1,Churned,Competitor,Competitor had better devices,4150.0,1,0.5,0.5556839520439116,3.6423076923076922,0.7791134666345458,2.0833333333333335,2-4 Yrs,-0.3028865895050432,0.9934261982650997,1.1917189447385221,-0.24071849946783075
0151-ONTOV,Female,43,No,0,Moorpark,93021,34.312945,-118.858169,0,1,Offer E,Yes,39.81,No,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,70.9,70.9,0.0,0,39.81,110.71,Churned,Competitor,Competitor had better devices,32984.0,1,0.5,0.054600606673407485,35.45,0.0033563741094436864,0.08333333333333333,0-1 Yr,-1.2809678018627664,0.20287407570360488,1.1917189447385221,3.473937939300504
0156-FVPTA,Male,48,Yes,0,Solvang,93463,34.624399,-120.137875,1,22,Offer D,Yes,27.24,No,Yes,DSL,21.0,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,54.2,1152.7,0.0,0,599.28,1751.98,Churned,Attitude,Attitude of service provider,7958.0,1,0.25,0.5556839520439116,2.356521739130435,0.22012564392511622,1.8333333333333333,1-2 Yrs,-0.42514674104975864,-0.35184106911895674,-0.07950913760736215,-0.39087881363475
0164-APGRB,Female,56,No,0,Calistoga,94515,38.629618,-122.593216,0,72,Offer A,Yes,48.37,Yes,Yes,Fiber Optic,5.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.9,8496.7,0.0,0,3482.64,11979.34,Stayed,,,7384.0,0,0.25,0.5556839520439116,1.573972602739726,1.6221178063642518,6.0,4+ Yrs,1.6125224513621648,1.664399008170234,-0.07950913760736215,-0.4822686937941273
0164-XAIRP,Female,51,No,0,La Mirada,90638,33.902045,-118.008961,0,24,,Yes,10.64,No,No,,0.0,,,,,,,,,Two Year,Yes,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,Stayed,,,47568.0,0,0.0,0.5556839520439116,0.782,0.01525279068300784,2.0,1-2 Yrs,-0.3436399733532817,-1.5027919534364274,-1.3507372199532464,-0.5747590920171941
0168-XZKBB,Female,34,Yes,0,Boron,93516,34.95703,-117.73045,8,19,,Yes,7.84,Yes,Yes,Fiber Optic,16.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,86.85,1564.4,0.0,0,148.96,1713.36,Stayed,,,2241.0,0,0.25,0.5556839520439116,4.342499999999999,0.7642105263157895,1.5833333333333333,1-2 Yrs,-0.5474068925944741,0.7326768637227575,-0.07950913760736215,-0.15894664884173948
0174-QRVVY,Male,21,Yes,2,San Marcos,92078,33.119028,-117.166036,2,71,,Yes,9.2,Yes,No,,0.0,,,,,,,,,Two Year,No,Credit Card,25.35,1847.55,0.0,0,653.2,2500.75,Stayed,,,6760.0,0,0.14285714285714285,0.38971544128268093,0.35208333333333336,0.3698787161662476,5.916666666666667,4+ Yrs,1.5717690675139262,-1.3101363941567352,-0.6243211728984555,-0.6249668436050368
0177-PXBAT,Male,78,Yes,0,Desert Center,92239,33.889605,-115.257009,7,33,,Yes,25.15,Yes,Yes,Fiber Optic,20.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,109.9,3694.7,0.0,0,829.95,4524.65,Stayed,,,964.0,0,0.25,0.5556839520439116,3.2323529411764707,4.688756476683937,2.75,2-4 Yrs,0.023140481280864506,1.4983166294808443,-0.07950913760736215,-0.28859500182965037
0178-CIIKR,Female,60,No,0,Crows Landing,95313,37.435664,-121.049056,0,3,,Yes,2.69,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,19.95,58.0,0.0,0,8.07,66.07,Joined,,,1508.0,0,0.25,0.38971544128268093,4.9875,0.04378396288933068,0.25,0-1 Yr,-1.1994610341662895,-1.489505363141276,-0.07950913760736215,-0.08362042335426063
0178-SZBHO,Male,54,Yes,1,Tuolumne,95379,37.939768,-120.188002,7,47,,Yes,1.09,Yes,Yes,Fiber Optic,13.0,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,87.2,4017.45,0.0,0,51.23,4068.68,Stayed,,,3979.0,0,0.25,0.5556839520439116,1.8166666666666667,1.0222814070351758,3.9166666666666665,2-4 Yrs,0.593687855156203,0.7443026302310152,-0.07950913760736215,-0.45392570498198265
0181-RITDD,Male,42,Yes,3,San Diego,92120,32.807867,-117.060993,2,62,,Yes,1.76,No,Yes,Fiber Optic,20.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,108.15,6825.65,0.0,0,109.12,6934.77,Stayed,,,25569.0,0,0.6474820143884892,0.38971544128268093,1.7166666666666668,0.27120727414939383,5.166666666666667,4+ Yrs,1.20498861287978,1.440187796939558,1.9416520580648708,-0.46560418955368477
0186-CAERR,Male,22,No,0,Auburn,95603,38.912881,-121.082766,0,71,,Yes,2.88,Yes,Yes,Fiber Optic,48.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,116.3,8309.55,0.0,0,204.48,8514.03,Stayed,,,24944.0,0,0.25,0.5556839520439116,1.6152777777777778,0.3413120865904991,5.916666666666667,4+ Yrs,1.5717690675139262,1.7109020742032628,-0.07950913760736215,-0.47744487529999385
0187-QSXOE,Male,71,Yes,0,Fresno,93725,36.623632,-119.741322,8,7,,Yes,41.97,No,Yes,Fiber Optic,11.0,No,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,89.0,605.45,0.0,0,293.79,899.24,Stayed,,,21010.0,0,0.2,0.5556839520439116,11.125,0.042798534101185094,0.5833333333333334,0-1 Yr,-1.0364474987733356,0.8040922865591953,-0.33375475407653893,0.6331465672339582
0187-WZNAB,Female,56,Yes,2,Del Rey,93616,36.657462,-119.595293,6,27,Offer C,Yes,46.66,No,Yes,Fiber Optic,28.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,74.4,1972.35,0.0,0,1259.82,3232.17,Stayed,,,1965.0,0,0.0,0.38971544128268093,2.6571428571428575,1.644033570701933,2.25,2-4 Yrs,-0.2213798218085663,0.3191317407861777,-1.3507372199532464,-0.3557708227483908
0188-GWFLE,Male,33,No,0,Redwood City,94065,37.527497,-122.230941,0,2,,Yes,1.81,No,No,,0.0,,,,,,,,,Month-to-Month,No,Credit Card,20.05,33.7,0.0,0,3.62,37.32,Joined,,,10658.0,0,0.1875,0.38971544128268093,6.683333333333334,0.003501266535322263,0.16666666666666666,0-1 Yr,-1.240214418014528,-1.4861837155674884,-0.3973161581938332,0.11442721084085487
0191-EQUUH,Female,32,No,3,Landers,92285,34.341737,-116.539416,0,25,Offer C,No,0.0,,Yes,Cable,75.0,Yes,No,No,Yes,No,No,No,Yes,Two Year,No,Bank Withdrawal,35.05,844.45,0.0,0,0.0,844.45,Stayed,,,2182.0,0,0.0,0.5556839520439116,1.348076923076923,0.38683005038937246,2.0833333333333335,2-4 Yrs,-0.3028865895050432,-0.9879365794993193,-1.3507372199532464,-0.5086498858916895
0191-ZHSKZ,Male,80,No,0,Hawthorne,90250,33.914775,-118.348083,0,30,,Yes,38.61,No,Yes,DSL,5.0,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,74.75,2111.3,0.0,0,1158.3,3269.6,Stayed,,,93315.0,0,0.2,0.5556839520439116,2.411290322580645,0.035037935616614516,2.5,2-4 Yrs,-0.09911967026385089,0.33075750729443476,-0.33375475407653893,-0.38448267306637746
0193-ESZXP,Female,73,Yes,0,Oceano,93445,35.059695,-120.604741,1,58,,Yes,16.94,No,Yes,Fiber Optic,19.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0,982.52,7188.02,Churned,Attitude,Attitude of support person,7435.0,1,0.3333333333333333,0.38971544128268093,1.7881355932203389,0.9666514254975794,4.833333333333333,4+ Yrs,1.0419750774868262,1.3521641362341812,0.34423355650793247,-0.457257701992553
0195-IESCP,Male,26,Yes,0,Armona,93202,36.315979,-119.710852,1,10,Offer D,Yes,2.02,Yes,Yes,Fiber Optic,82.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,85.25,855.3,0.0,100,20.2,975.5,Churned,Competitor,Competitor offered more data,2872.0,1,0.5,0.5556839520439116,7.75,0.33954054994778976,0.8333333333333334,0-1 Yr,-0.9141873472286203,0.6795305025421531,1.1917189447385221,0.23899771293901098
0196-JTUQI,Female,59,No,0,Clarksburg,95612,38.384648,-121.578701,0,9,,Yes,9.27,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,75.2,633.85,0.0,0,83.43,717.28,Stayed,,,1417.0,0,0.5,0.38971544128268093,7.5200000000000005,0.5058392101551481,0.75,0-1 Yr,-0.9549407310768587,0.3457049213764799,1.1917189447385221,0.21213719842409612
0196-VULGZ,Female,78,Yes,0,Irvine,92620,33.716136,-117.752574,1,6,,Yes,28.71,Yes,Yes,Fiber Optic,17.0,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,Churned,Other,Deceased,26419.0,1,0.17857142857142858,0.5556839520439116,12.049999999999999,0.024495079485238453,0.5,0-1 Yr,-1.0772008826215742,0.6496356743780627,-0.4427171611347576,0.7411725495222029
0197-PNKNK,Female,47,Yes,1,Scotts Valley,95066,37.070177,-122.010077,7,69,,Yes,38.92,Yes,Yes,Fiber Optic,16.0,Yes,No,Yes,No,No,No,No,No,One Year,No,Bank Withdrawal,84.45,5848.6,0.0,40,2685.48,8574.08,Stayed,,,14574.0,0,0.0,0.5556839520439116,1.2064285714285714,0.5882730703259005,5.75,4+ Yrs,1.4902622998174493,0.6529573219518509,-1.3507372199532464,-0.5251922667850126
0201-MIBOL,Female,68,No,0,Salida,95368,37.713152,-121.08739,0,66,,Yes,10.45,Yes,Yes,Fiber Optic,20.0,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,102.4,6471.85,0.0,0,689.7,7161.55,Stayed,,,12466.0,0,0.25,0.5556839520439116,1.528358208955224,0.5744405229806689,5.5,4+ Yrs,1.368002148272734,1.24919306144676,-0.07950913760736215,-0.48759576373472585
0201-OAMXR,Female,30,No,0,Mckinleyville,95519,40.965011,-124.015255,0,70,Offer A,Yes,10.21,Yes,Yes,Fiber Optic,52.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,115.55,8127.6,0.0,0,714.7,8842.3,Churned,Dissatisfaction,Network reliability,15921.0,1,0.5,0.38971544128268093,1.6274647887323943,0.5553510865469161,5.833333333333333,4+ Yrs,1.5310156836656879,1.6859897173998544,1.1917189447385221,-0.4760216171059073
